[2023-07-21 15:17:07] [world] The Player <Funget114514> has placed SUGAR_CANE at X= -995, Y= 63, Z= -978
[2023-07-21 21:54:32] [world_nether] The Player <wqe123420> has placed TNT at X= 16, Y= 15, Z= -367
[2023-07-21 21:54:33] [world_nether] The Player <wqe123420> has placed TNT at X= 16, Y= 15, Z= -365
[2023-07-21 21:54:33] [world_nether] The Player <wqe123420> has placed TNT at X= 16, Y= 15, Z= -363
[2023-07-21 21:54:34] [world_nether] The Player <wqe123420> has placed TNT at X= 16, Y= 15, Z= -361
[2023-07-21 21:54:35] [world_nether] The Player <wqe123420> has placed TNT at X= 16, Y= 15, Z= -359
[2023-07-21 21:54:35] [world_nether] The Player <wqe123420> has placed TNT at X= 16, Y= 15, Z= -357
[2023-07-21 21:54:36] [world_nether] The Player <wqe123420> has placed TNT at X= 16, Y= 15, Z= -355
[2023-07-21 21:54:36] [world_nether] The Player <wqe123420> has placed TNT at X= 16, Y= 15, Z= -353
[2023-07-21 21:54:37] [world_nether] The Player <wqe123420> has placed TNT at X= 16, Y= 15, Z= -351
[2023-07-21 21:54:38] [world_nether] The Player <wqe123420> has placed TNT at X= 16, Y= 15, Z= -349
[2023-07-21 21:54:38] [world_nether] The Player <wqe123420> has placed TNT at X= 16, Y= 15, Z= -347
[2023-07-21 21:54:39] [world_nether] The Player <wqe123420> has placed TNT at X= 16, Y= 15, Z= -345
[2023-07-21 21:54:41] [world_nether] The Player <wqe123420> has placed TNT at X= 16, Y= 15, Z= -343
[2023-07-21 21:57:58] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 20, Y= 7, Z= -362
[2023-07-21 21:57:58] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 20, Y= 8, Z= -362
[2023-07-21 21:57:59] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 20, Y= 9, Z= -362
[2023-07-21 21:57:59] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 20, Y= 10, Z= -362
[2023-07-21 21:57:59] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 20, Y= 8, Z= -361
[2023-07-21 21:58:00] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 20, Y= 9, Z= -361
[2023-07-21 21:58:00] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 20, Y= 10, Z= -361
[2023-07-21 21:58:00] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 20, Y= 11, Z= -361
[2023-07-21 21:58:01] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 20, Y= 9, Z= -360
[2023-07-21 21:58:01] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 20, Y= 10, Z= -360
[2023-07-21 21:58:02] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 20, Y= 11, Z= -360
[2023-07-21 21:58:30] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 19, Y= 7, Z= -358
[2023-07-21 21:59:45] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 19, Y= 9, Z= -433
[2023-07-21 21:59:45] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 19, Y= 10, Z= -433
[2023-07-21 21:59:45] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 19, Y= 11, Z= -433
[2023-07-21 21:59:45] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 18, Y= 11, Z= -433
[2023-07-21 21:59:45] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 19, Y= 12, Z= -433
[2023-07-21 21:59:45] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 18, Y= 12, Z= -433
[2023-07-21 21:59:46] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 19, Y= 13, Z= -433
[2023-07-21 21:59:46] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 18, Y= 13, Z= -433
[2023-07-21 21:59:46] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 19, Y= 14, Z= -433
[2023-07-21 21:59:47] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 18, Y= 14, Z= -433
[2023-07-21 21:59:49] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 19, Y= 9, Z= -429
[2023-07-21 21:59:50] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 19, Y= 10, Z= -429
[2023-07-21 21:59:50] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 19, Y= 11, Z= -429
[2023-07-21 21:59:50] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 19, Y= 12, Z= -429
[2023-07-21 21:59:52] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 19, Y= 11, Z= -428
[2023-07-21 21:59:53] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 19, Y= 10, Z= -428
[2023-07-21 21:59:53] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 19, Y= 9, Z= -428
[2023-07-21 21:59:53] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 19, Y= 10, Z= -427
[2023-07-21 21:59:53] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 19, Y= 9, Z= -427
[2023-07-21 21:59:54] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 19, Y= 9, Z= -426
[2023-07-21 21:59:55] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 19, Y= 8, Z= -425
[2023-07-21 22:00:10] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 14, Y= 10, Z= -459
[2023-07-21 22:00:10] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 14, Y= 11, Z= -459
[2023-07-21 22:00:11] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 14, Y= 12, Z= -459
[2023-07-21 22:00:25] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 19, Y= 10, Z= -432
[2023-07-21 22:00:25] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 20, Y= 10, Z= -432
[2023-07-21 22:00:26] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 19, Y= 11, Z= -432
[2023-07-21 22:00:26] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 19, Y= 10, Z= -431
[2023-07-21 22:00:26] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 20, Y= 10, Z= -431
[2023-07-21 22:00:26] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 20, Y= 11, Z= -432
[2023-07-21 22:00:26] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 20, Y= 12, Z= -432
[2023-07-21 22:00:27] [world_nether] The Player <wqe123420> has placed NETHERRACK at X= 19, Y= 12, Z= -432
[2023-07-21 22:02:38] [world] The Player <Funget114514> has placed NETHERRACK at X= -28, Y= 66, Z= -287
[2023-07-21 22:02:39] [world] The Player <Funget114514> has placed NETHERRACK at X= -28, Y= 65, Z= -287
[2023-07-21 22:25:22] [world] The Player <wqe123420> has placed NETHERRACK at X= -27, Y= 63, Z= -285
[2023-07-21 22:25:22] [world] The Player <wqe123420> has placed NETHERRACK at X= -28, Y= 63, Z= -285
[2023-07-21 22:26:56] [world] The Player <wqe123420> has placed NETHERRACK at X= 8, Y= 69, Z= -297
[2023-07-21 22:27:18] [world_nether] The Player <Funget114514> has placed SAND at X= 160, Y= 23, Z= -550
[2023-07-21 22:27:19] [world_nether] The Player <Funget114514> has placed SAND at X= 159, Y= 23, Z= -550
[2023-07-21 22:27:19] [world_nether] The Player <Funget114514> has placed SAND at X= 159, Y= 23, Z= -551
[2023-07-21 22:27:19] [world_nether] The Player <Funget114514> has placed SAND at X= 159, Y= 24, Z= -551
[2023-07-21 22:27:20] [world_nether] The Player <Funget114514> has placed SAND at X= 159, Y= 24, Z= -550
[2023-07-21 22:27:21] [world_nether] The Player <Funget114514> has placed SAND at X= 160, Y= 24, Z= -550
[2023-07-21 22:28:28] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 159, Y= 23, Z= -551
[2023-07-21 22:28:28] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 159, Y= 24, Z= -551
[2023-07-21 22:28:29] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 159, Y= 23, Z= -549
[2023-07-21 22:28:29] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 160, Y= 23, Z= -550
[2023-07-21 22:28:30] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 160, Y= 24, Z= -550
[2023-07-21 22:28:30] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 162, Y= 23, Z= -551
[2023-07-21 22:28:30] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 161, Y= 23, Z= -551
[2023-07-21 22:28:30] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 161, Y= 24, Z= -551
[2023-07-21 22:28:31] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 160, Y= 23, Z= -553
[2023-07-21 22:28:31] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 160, Y= 23, Z= -552
[2023-07-21 22:28:31] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 160, Y= 24, Z= -553
[2023-07-21 22:28:32] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 160, Y= 24, Z= -552
[2023-07-21 22:28:34] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 159, Y= 25, Z= -551
[2023-07-21 22:28:35] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 160, Y= 25, Z= -551
[2023-07-21 22:30:18] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 5, Y= 70, Z= -27
[2023-07-21 22:30:18] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 5, Y= 71, Z= -27
[2023-07-21 22:30:22] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 5, Y= 74, Z= -36
[2023-07-21 22:30:23] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 5, Y= 75, Z= -36
[2023-07-21 22:30:23] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 5, Y= 76, Z= -36
[2023-07-21 22:30:50] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 12, Y= 60, Z= -140
[2023-07-21 22:30:51] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 12, Y= 61, Z= -140
[2023-07-21 22:30:51] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 12, Y= 62, Z= -140
[2023-07-21 22:30:52] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 12, Y= 63, Z= -140
[2023-07-21 22:30:52] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 12, Y= 64, Z= -140
[2023-07-21 22:30:53] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 12, Y= 65, Z= -140
[2023-07-21 22:30:57] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 13, Y= 67, Z= -145
[2023-07-21 22:31:02] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 8, Y= 60, Z= -152
[2023-07-21 22:31:03] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 8, Y= 61, Z= -152
[2023-07-21 22:31:03] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 8, Y= 62, Z= -152
[2023-07-21 22:31:05] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 9, Y= 62, Z= -153
[2023-07-21 22:31:05] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 9, Y= 62, Z= -152
[2023-07-21 22:31:32] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 28, Y= 60, Z= -247
[2023-07-21 22:31:33] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 28, Y= 61, Z= -247
[2023-07-21 22:31:33] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 29, Y= 62, Z= -247
[2023-07-21 22:31:34] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 29, Y= 63, Z= -247
[2023-07-21 22:31:34] [world_nether] The Player <Funget114514> has placed IRON_BLOCK at X= 29, Y= 64, Z= -247
[2023-07-21 22:32:13] [world_nether] The Player <Funget114514> has placed CRAFTING_TABLE at X= 35, Y= 66, Z= -271
[2023-07-21 22:33:41] [world_nether] The Player <Funget114514> has placed BLUE_SHULKER_BOX at X= 37, Y= 72, Z= -343
[2023-07-21 22:34:32] [world_nether] The Player <Funget114514> has placed CRIMSON_PLANKS at X= 160, Y= 13, Z= -549
[2023-07-21 22:34:33] [world_nether] The Player <Funget114514> has placed CRIMSON_PLANKS at X= 160, Y= 12, Z= -548
[2023-07-21 22:34:34] [world_nether] The Player <Funget114514> has placed CRIMSON_PLANKS at X= 160, Y= 12, Z= -549
[2023-07-21 22:35:31] [world] The Player <wqe123420> has placed NETHERRACK at X= -74, Y= 40, Z= -226
[2023-07-21 22:35:32] [world] The Player <wqe123420> has placed NETHERRACK at X= -74, Y= 41, Z= -226
[2023-07-21 22:35:42] [world] The Player <Enderlava> has placed SHULKER_BOX at X= -28, Y= 63, Z= -287
