[2023-07-11 08:39:14] [world] The Player <Funget114514> has placed SAND at X= -27, Y= 62, Z= -288
[2023-07-11 13:09:13] [world] The Player <Enderlava> has placed DRAGON_HEAD at X= -1, Y= 63, Z= -284
[2023-07-11 13:09:50] [world] The Player <Enderlava> has placed SAND at X= 6, Y= 60, Z= -281
[2023-07-11 13:09:50] [world] The Player <Enderlava> has placed SAND at X= 5, Y= 60, Z= -281
[2023-07-11 13:09:50] [world] The Player <Enderlava> has placed SAND at X= 4, Y= 60, Z= -281
[2023-07-11 13:09:51] [world] The Player <Enderlava> has placed SAND at X= 3, Y= 60, Z= -281
[2023-07-11 13:09:51] [world] The Player <Enderlava> has placed SAND at X= 2, Y= 60, Z= -281
[2023-07-11 13:09:51] [world] The Player <Enderlava> has placed SAND at X= 1, Y= 60, Z= -281
[2023-07-11 13:09:51] [world] The Player <Enderlava> has placed SAND at X= -1, Y= 60, Z= -281
[2023-07-11 13:09:51] [world] The Player <Enderlava> has placed SAND at X= -2, Y= 60, Z= -281
[2023-07-11 13:09:52] [world] The Player <Enderlava> has placed SAND at X= -3, Y= 60, Z= -281
[2023-07-11 13:09:52] [world] The Player <Enderlava> has placed SAND at X= -4, Y= 60, Z= -281
[2023-07-11 13:09:53] [world] The Player <Enderlava> has placed SAND at X= -2, Y= 61, Z= -280
[2023-07-11 13:09:54] [world] The Player <Enderlava> has placed SAND at X= -4, Y= 61, Z= -281
[2023-07-11 13:09:54] [world] The Player <Enderlava> has placed SAND at X= -3, Y= 61, Z= -281
[2023-07-11 13:09:54] [world] The Player <Enderlava> has placed SAND at X= -2, Y= 61, Z= -281
[2023-07-11 13:09:55] [world] The Player <Enderlava> has placed SAND at X= -1, Y= 61, Z= -281
[2023-07-11 13:09:55] [world] The Player <Enderlava> has placed SAND at X= 0, Y= 61, Z= -281
[2023-07-11 13:09:56] [world] The Player <Enderlava> has placed SAND at X= 0, Y= 61, Z= -281
[2023-07-11 13:10:00] [world] The Player <Enderlava> has placed SAND at X= 2, Y= 61, Z= -281
[2023-07-11 13:10:00] [world] The Player <Enderlava> has placed SAND at X= 3, Y= 61, Z= -281
[2023-07-11 13:10:01] [world] The Player <Enderlava> has placed SAND at X= 1, Y= 61, Z= -281
[2023-07-11 13:10:03] [world] The Player <Enderlava> has placed SAND at X= 5, Y= 61, Z= -281
[2023-07-11 13:10:03] [world] The Player <Enderlava> has placed SAND at X= 5, Y= 62, Z= -281
[2023-07-11 13:10:05] [world] The Player <Enderlava> has placed SAND at X= 4, Y= 62, Z= -281
[2023-07-11 13:10:06] [world] The Player <Enderlava> has placed SAND at X= 4, Y= 62, Z= -281
[2023-07-11 13:10:09] [world] The Player <Enderlava> has placed SAND at X= 8, Y= 59, Z= -280
[2023-07-11 13:10:09] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 59, Z= -280
[2023-07-11 13:10:10] [world] The Player <Enderlava> has placed SAND at X= 8, Y= 61, Z= -280
[2023-07-11 13:10:10] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 62, Z= -280
[2023-07-11 13:10:11] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 62, Z= -281
[2023-07-11 13:10:12] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 62, Z= -280
[2023-07-11 13:10:13] [world] The Player <Enderlava> has placed SAND at X= 8, Y= 62, Z= -280
[2023-07-11 13:10:14] [world] The Player <Enderlava> has placed SAND at X= 8, Y= 62, Z= -280
[2023-07-11 13:10:14] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 62, Z= -280
[2023-07-11 13:10:15] [world] The Player <Enderlava> has placed SAND at X= 8, Y= 61, Z= -281
[2023-07-11 13:10:15] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 60, Z= -281
[2023-07-11 13:10:16] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 61, Z= -281
[2023-07-11 13:10:17] [world] The Player <Enderlava> has placed SAND at X= 6, Y= 61, Z= -281
[2023-07-11 13:10:19] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 61, Z= -282
[2023-07-11 13:10:20] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 61, Z= -283
[2023-07-11 13:10:20] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 61, Z= -282
[2023-07-11 13:10:20] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 61, Z= -283
[2023-07-11 13:10:21] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 61, Z= -282
[2023-07-11 13:10:22] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 61, Z= -283
[2023-07-11 13:10:23] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 61, Z= -284
[2023-07-11 13:10:23] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 61, Z= -284
[2023-07-11 13:10:24] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 59, Z= -285
[2023-07-11 13:10:25] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 60, Z= -285
[2023-07-11 13:10:25] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 61, Z= -285
[2023-07-11 13:10:26] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 61, Z= -284
[2023-07-11 13:10:27] [world] The Player <Enderlava> has placed SAND at X= 8, Y= 61, Z= -285
[2023-07-11 13:10:27] [world] The Player <Enderlava> has placed SAND at X= 9, Y= 62, Z= -285
[2023-07-11 13:10:27] [world] The Player <Enderlava> has placed SAND at X= 8, Y= 62, Z= -285
[2023-07-11 13:10:29] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 61, Z= -286
[2023-07-11 13:10:30] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 61, Z= -286
[2023-07-11 13:10:31] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 61, Z= -286
[2023-07-11 13:10:32] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 61, Z= -287
[2023-07-11 13:10:33] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 59, Z= -288
[2023-07-11 13:10:33] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 60, Z= -288
[2023-07-11 13:10:33] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 59, Z= -290
[2023-07-11 13:10:33] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 60, Z= -290
[2023-07-11 13:10:34] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 59, Z= -291
[2023-07-11 13:10:34] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 60, Z= -291
[2023-07-11 13:10:35] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 60, Z= -287
[2023-07-11 13:10:36] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 59, Z= -289
[2023-07-11 13:10:36] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 60, Z= -289
[2023-07-11 13:10:39] [world] The Player <Enderlava> has placed SAND at X= 12, Y= 61, Z= -289
[2023-07-11 13:10:39] [world] The Player <Enderlava> has placed SAND at X= 11, Y= 61, Z= -289
[2023-07-11 13:10:40] [world] The Player <Enderlava> has placed SAND at X= 10, Y= 61, Z= -289
[2023-07-11 13:10:40] [world] The Player <Enderlava> has placed SAND at X= 9, Y= 61, Z= -289
[2023-07-11 13:10:40] [world] The Player <Enderlava> has placed SAND at X= 8, Y= 61, Z= -289
[2023-07-11 13:10:41] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 61, Z= -289
[2023-07-11 13:10:42] [world] The Player <Enderlava> has placed SAND at X= 12, Y= 62, Z= -289
[2023-07-11 13:10:43] [world] The Player <Enderlava> has placed SAND at X= 8, Y= 62, Z= -289
[2023-07-11 13:10:44] [world] The Player <Enderlava> has placed SAND at X= 9, Y= 62, Z= -289
[2023-07-11 13:10:44] [world] The Player <Enderlava> has placed SAND at X= 10, Y= 62, Z= -289
[2023-07-11 13:10:44] [world] The Player <Enderlava> has placed SAND at X= 11, Y= 62, Z= -289
[2023-07-11 13:10:46] [world] The Player <Enderlava> has placed SAND at X= 6, Y= 60, Z= -289
[2023-07-11 13:10:48] [world] The Player <Enderlava> has placed SAND at X= 6, Y= 61, Z= -289
[2023-07-11 13:10:49] [world] The Player <Enderlava> has placed SAND at X= 6, Y= 60, Z= -288
[2023-07-11 13:10:49] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 61, Z= -288
[2023-07-11 13:10:49] [world] The Player <Enderlava> has placed SAND at X= 6, Y= 61, Z= -288
[2023-07-11 13:10:50] [world] The Player <Enderlava> has placed SAND at X= 6, Y= 60, Z= -287
[2023-07-11 13:10:50] [world] The Player <Enderlava> has placed SAND at X= 6, Y= 61, Z= -287
[2023-07-11 13:10:50] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 61, Z= -287
[2023-07-11 13:10:52] [world] The Player <Enderlava> has placed SAND at X= 6, Y= 60, Z= -286
[2023-07-11 13:10:52] [world] The Player <Enderlava> has placed SAND at X= 6, Y= 61, Z= -286
[2023-07-11 13:10:53] [world] The Player <Enderlava> has placed SAND at X= 6, Y= 60, Z= -285
[2023-07-11 13:10:54] [world] The Player <Enderlava> has placed SAND at X= 6, Y= 60, Z= -282
[2023-07-11 13:10:54] [world] The Player <Enderlava> has placed SAND at X= 6, Y= 60, Z= -284
[2023-07-11 13:10:55] [world] The Player <Enderlava> has placed SAND at X= 6, Y= 60, Z= -283
[2023-07-11 13:10:55] [world] The Player <Enderlava> has placed SAND at X= 6, Y= 61, Z= -282
[2023-07-11 13:10:55] [world] The Player <Enderlava> has placed SAND at X= 6, Y= 61, Z= -283
[2023-07-11 13:10:56] [world] The Player <Enderlava> has placed SAND at X= 6, Y= 61, Z= -285
[2023-07-11 13:10:57] [world] The Player <Enderlava> has placed SAND at X= 6, Y= 61, Z= -284
[2023-07-11 13:10:58] [world] The Player <Enderlava> has placed SAND at X= 4, Y= 61, Z= -282
[2023-07-11 13:10:59] [world] The Player <Enderlava> has placed SAND at X= 5, Y= 61, Z= -283
[2023-07-11 13:10:59] [world] The Player <Enderlava> has placed SAND at X= 5, Y= 61, Z= -284
[2023-07-11 13:10:59] [world] The Player <Enderlava> has placed SAND at X= 5, Y= 61, Z= -285
[2023-07-11 13:10:59] [world] The Player <Enderlava> has placed SAND at X= 5, Y= 61, Z= -287
[2023-07-11 13:11:00] [world] The Player <Enderlava> has placed SAND at X= 5, Y= 61, Z= -288
[2023-07-11 13:11:00] [world] The Player <Enderlava> has placed SAND at X= 5, Y= 61, Z= -289
[2023-07-11 13:11:01] [world] The Player <Enderlava> has placed SAND at X= 5, Y= 61, Z= -286
[2023-07-11 13:11:02] [world] The Player <Enderlava> has placed SAND at X= 5, Y= 61, Z= -282
[2023-07-11 13:11:02] [world] The Player <Enderlava> has placed SAND at X= 3, Y= 61, Z= -282
[2023-07-11 13:11:02] [world] The Player <Enderlava> has placed SAND at X= 2, Y= 61, Z= -282
[2023-07-11 13:11:03] [world] The Player <Enderlava> has placed SAND at X= 0, Y= 61, Z= -282
[2023-07-11 13:11:04] [world] The Player <Enderlava> has placed SAND at X= 0, Y= 62, Z= -282
[2023-07-11 13:11:06] [world] The Player <Enderlava> has placed SAND at X= 1, Y= 61, Z= -282
[2023-07-11 13:11:06] [world] The Player <Enderlava> has placed SAND at X= -1, Y= 61, Z= -282
[2023-07-11 13:11:06] [world] The Player <Enderlava> has placed SAND at X= -3, Y= 61, Z= -282
[2023-07-11 13:11:07] [world] The Player <Enderlava> has placed SAND at X= -4, Y= 60, Z= -283
[2023-07-11 13:11:07] [world] The Player <Enderlava> has placed SAND at X= -4, Y= 61, Z= -282
[2023-07-11 13:11:08] [world] The Player <Enderlava> has placed SAND at X= -4, Y= 61, Z= -282
[2023-07-11 13:11:09] [world] The Player <Enderlava> has placed SAND at X= -4, Y= 62, Z= -282
[2023-07-11 13:11:15] [world] The Player <Enderlava> has placed SAND at X= -5, Y= 59, Z= -291
[2023-07-11 13:11:16] [world] The Player <Enderlava> has placed SAND at X= -4, Y= 59, Z= -291
[2023-07-11 13:11:16] [world] The Player <Enderlava> has placed SAND at X= -3, Y= 59, Z= -291
[2023-07-11 13:11:16] [world] The Player <Enderlava> has placed SAND at X= -2, Y= 59, Z= -291
[2023-07-11 13:11:16] [world] The Player <Enderlava> has placed SAND at X= 0, Y= 59, Z= -291
[2023-07-11 13:11:16] [world] The Player <Enderlava> has placed SAND at X= 1, Y= 59, Z= -291
[2023-07-11 13:11:17] [world] The Player <Enderlava> has placed SAND at X= 2, Y= 59, Z= -291
[2023-07-11 13:11:17] [world] The Player <Enderlava> has placed SAND at X= 3, Y= 59, Z= -291
[2023-07-11 13:11:17] [world] The Player <Enderlava> has placed SAND at X= 4, Y= 59, Z= -291
[2023-07-11 13:11:18] [world] The Player <Enderlava> has placed SAND at X= 6, Y= 59, Z= -291
[2023-07-11 13:11:19] [world] The Player <Enderlava> has placed SAND at X= 5, Y= 59, Z= -291
[2023-07-11 13:11:20] [world] The Player <Enderlava> has placed SAND at X= 6, Y= 60, Z= -290
[2023-07-11 13:11:20] [world] The Player <Enderlava> has placed SAND at X= 5, Y= 60, Z= -290
[2023-07-11 13:11:21] [world] The Player <Enderlava> has placed SAND at X= -2, Y= 60, Z= -290
[2023-07-11 13:11:22] [world] The Player <Enderlava> has placed SAND at X= -1, Y= 59, Z= -291
[2023-07-11 13:11:23] [world] The Player <Enderlava> has placed SAND at X= 6, Y= 60, Z= -291
[2023-07-11 13:11:24] [world] The Player <Enderlava> has placed SAND at X= 5, Y= 60, Z= -291
[2023-07-11 13:11:24] [world] The Player <Enderlava> has placed SAND at X= 4, Y= 60, Z= -291
[2023-07-11 13:11:24] [world] The Player <Enderlava> has placed SAND at X= 3, Y= 60, Z= -291
[2023-07-11 13:11:24] [world] The Player <Enderlava> has placed SAND at X= 2, Y= 60, Z= -291
[2023-07-11 13:11:24] [world] The Player <Enderlava> has placed SAND at X= 1, Y= 60, Z= -291
[2023-07-11 13:11:25] [world] The Player <Enderlava> has placed SAND at X= 0, Y= 60, Z= -291
[2023-07-11 13:11:25] [world] The Player <Enderlava> has placed SAND at X= -1, Y= 60, Z= -291
[2023-07-11 13:11:25] [world] The Player <Enderlava> has placed SAND at X= -2, Y= 60, Z= -291
[2023-07-11 13:11:25] [world] The Player <Enderlava> has placed SAND at X= -3, Y= 60, Z= -291
[2023-07-11 13:11:25] [world] The Player <Enderlava> has placed SAND at X= -4, Y= 60, Z= -291
[2023-07-11 13:11:26] [world] The Player <Enderlava> has placed SAND at X= -5, Y= 60, Z= -291
[2023-07-11 13:11:27] [world] The Player <Enderlava> has placed SAND at X= -5, Y= 60, Z= -290
[2023-07-11 13:11:27] [world] The Player <Enderlava> has placed SAND at X= -4, Y= 60, Z= -290
[2023-07-11 13:11:28] [world] The Player <Enderlava> has placed SAND at X= -3, Y= 60, Z= -290
[2023-07-11 13:11:28] [world] The Player <Enderlava> has placed SAND at X= -2, Y= 61, Z= -290
[2023-07-11 13:11:28] [world] The Player <Enderlava> has placed SAND at X= 0, Y= 60, Z= -290
[2023-07-11 13:11:28] [world] The Player <Enderlava> has placed SAND at X= 1, Y= 60, Z= -290
[2023-07-11 13:11:28] [world] The Player <Enderlava> has placed SAND at X= 2, Y= 60, Z= -290
[2023-07-11 13:11:29] [world] The Player <Enderlava> has placed SAND at X= 3, Y= 60, Z= -290
[2023-07-11 13:11:29] [world] The Player <Enderlava> has placed SAND at X= 4, Y= 60, Z= -290
[2023-07-11 13:11:30] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 61, Z= -290
[2023-07-11 13:11:30] [world] The Player <Enderlava> has placed SAND at X= 7, Y= 61, Z= -291
[2023-07-11 13:11:31] [world] The Player <Enderlava> has placed SAND at X= 6, Y= 61, Z= -290
[2023-07-11 13:11:32] [world] The Player <Enderlava> has placed SAND at X= 3, Y= 61, Z= -289
[2023-07-11 13:11:33] [world] The Player <Enderlava> has placed SAND at X= 2, Y= 61, Z= -289
[2023-07-11 13:11:33] [world] The Player <Enderlava> has placed SAND at X= 0, Y= 61, Z= -289
[2023-07-11 13:11:34] [world] The Player <Enderlava> has placed SAND at X= -1, Y= 61, Z= -289
[2023-07-11 13:11:35] [world] The Player <Enderlava> has placed SAND at X= -4, Y= 60, Z= -284
[2023-07-11 13:11:36] [world] The Player <Enderlava> has placed SAND at X= -4, Y= 60, Z= -285
[2023-07-11 13:11:36] [world] The Player <Enderlava> has placed SAND at X= -4, Y= 60, Z= -286
[2023-07-11 13:11:36] [world] The Player <Enderlava> has placed SAND at X= -4, Y= 60, Z= -287
[2023-07-11 13:11:36] [world] The Player <Enderlava> has placed SAND at X= -4, Y= 60, Z= -288
[2023-07-11 13:11:37] [world] The Player <Enderlava> has placed SAND at X= -4, Y= 60, Z= -289
[2023-07-11 13:11:38] [world] The Player <Enderlava> has placed SAND at X= -4, Y= 61, Z= -284
[2023-07-11 13:11:38] [world] The Player <Enderlava> has placed SAND at X= -3, Y= 61, Z= -283
[2023-07-11 13:11:39] [world] The Player <Enderlava> has placed SAND at X= -3, Y= 61, Z= -284
[2023-07-11 13:11:39] [world] The Player <Enderlava> has placed SAND at X= -3, Y= 61, Z= -285
[2023-07-11 13:11:39] [world] The Player <Enderlava> has placed SAND at X= -3, Y= 61, Z= -286
[2023-07-11 13:11:39] [world] The Player <Enderlava> has placed SAND at X= -3, Y= 61, Z= -287
[2023-07-11 13:11:40] [world] The Player <Enderlava> has placed SAND at X= -3, Y= 61, Z= -288
[2023-07-11 13:11:40] [world] The Player <Enderlava> has placed SAND at X= -3, Y= 61, Z= -289
[2023-07-11 13:11:40] [world] The Player <Enderlava> has placed SAND at X= -3, Y= 61, Z= -290
[2023-07-11 13:11:42] [world] The Player <Enderlava> has placed SAND at X= -4, Y= 62, Z= -284
[2023-07-11 13:11:44] [world] The Player <Enderlava> has placed SAND at X= -4, Y= 61, Z= -283
[2023-07-11 13:11:45] [world] The Player <Enderlava> has placed SAND at X= -2, Y= 61, Z= -282
[2023-07-11 13:11:45] [world] The Player <Enderlava> has placed SAND at X= -4, Y= 61, Z= -285
[2023-07-11 13:11:46] [world] The Player <Enderlava> has placed SAND at X= -4, Y= 61, Z= -286
[2023-07-11 13:11:46] [world] The Player <Enderlava> has placed SAND at X= -4, Y= 61, Z= -288
[2023-07-11 13:11:46] [world] The Player <Enderlava> has placed SAND at X= -4, Y= 61, Z= -289
[2023-07-11 13:11:46] [world] The Player <Enderlava> has placed SAND at X= -4, Y= 61, Z= -290
[2023-07-11 13:11:48] [world] The Player <Enderlava> has placed SAND at X= -5, Y= 61, Z= -289
[2023-07-11 13:11:48] [world] The Player <Enderlava> has placed SAND at X= -5, Y= 61, Z= -290
[2023-07-11 13:11:48] [world] The Player <Enderlava> has placed SAND at X= -5, Y= 61, Z= -291
[2023-07-11 13:11:49] [world] The Player <Enderlava> has placed SAND at X= -4, Y= 61, Z= -291
[2023-07-11 13:11:49] [world] The Player <Enderlava> has placed SAND at X= -3, Y= 61, Z= -291
[2023-07-11 13:11:49] [world] The Player <Enderlava> has placed SAND at X= -2, Y= 61, Z= -291
[2023-07-11 13:11:49] [world] The Player <Enderlava> has placed SAND at X= -1, Y= 61, Z= -291
[2023-07-11 13:11:49] [world] The Player <Enderlava> has placed SAND at X= 0, Y= 61, Z= -291
[2023-07-11 13:11:49] [world] The Player <Enderlava> has placed SAND at X= 1, Y= 61, Z= -291
[2023-07-11 13:11:50] [world] The Player <Enderlava> has placed SAND at X= -1, Y= 61, Z= -290
[2023-07-11 13:11:51] [world] The Player <Enderlava> has placed SAND at X= -1, Y= 61, Z= -290
[2023-07-11 13:11:52] [world] The Player <Enderlava> has placed SAND at X= 1, Y= 61, Z= -289
[2023-07-11 13:11:52] [world] The Player <Enderlava> has placed SAND at X= 0, Y= 61, Z= -290
[2023-07-11 13:11:52] [world] The Player <Enderlava> has placed SAND at X= 1, Y= 61, Z= -290
[2023-07-11 13:11:52] [world] The Player <Enderlava> has placed SAND at X= 2, Y= 61, Z= -290
[2023-07-11 13:11:53] [world] The Player <Enderlava> has placed SAND at X= 3, Y= 61, Z= -290
[2023-07-11 13:11:53] [world] The Player <Enderlava> has placed SAND at X= 4, Y= 61, Z= -290
[2023-07-11 13:11:53] [world] The Player <Enderlava> has placed SAND at X= 4, Y= 61, Z= -291
[2023-07-11 13:11:53] [world] The Player <Enderlava> has placed SAND at X= 5, Y= 61, Z= -290
[2023-07-11 13:11:54] [world] The Player <Enderlava> has placed SAND at X= 5, Y= 61, Z= -291
[2023-07-11 13:11:54] [world] The Player <Enderlava> has placed SAND at X= 6, Y= 61, Z= -291
[2023-07-11 13:11:56] [world] The Player <Enderlava> has placed SAND at X= 4, Y= 61, Z= -289
[2023-07-11 13:11:56] [world] The Player <Enderlava> has placed SAND at X= 2, Y= 61, Z= -291
[2023-07-11 13:11:56] [world] The Player <Enderlava> has placed SAND at X= 3, Y= 61, Z= -291
[2023-07-11 13:11:58] [world] The Player <Enderlava> has placed SAND at X= -2, Y= 61, Z= -289
[2023-07-11 13:11:59] [world] The Player <Enderlava> has placed SAND at X= -4, Y= 61, Z= -287
[2023-07-11 13:12:08] [world] The Player <Enderlava> has placed DIRT_PATH at X= 7, Y= 62, Z= -290
[2023-07-11 13:12:08] [world] The Player <Enderlava> has placed DIRT_PATH at X= 6, Y= 62, Z= -290
[2023-07-11 13:12:09] [world] The Player <Enderlava> has placed DIRT_PATH at X= 7, Y= 62, Z= -291
[2023-07-11 13:12:09] [world] The Player <Enderlava> has placed DIRT_PATH at X= 6, Y= 62, Z= -291
[2023-07-11 13:12:09] [world] The Player <Enderlava> has placed DIRT_PATH at X= 5, Y= 62, Z= -291
[2023-07-11 13:12:09] [world] The Player <Enderlava> has placed DIRT_PATH at X= 4, Y= 62, Z= -291
[2023-07-11 13:12:10] [world] The Player <Enderlava> has placed DIRT_PATH at X= 3, Y= 62, Z= -291
[2023-07-11 13:12:10] [world] The Player <Enderlava> has placed DIRT_PATH at X= 2, Y= 62, Z= -291
[2023-07-11 13:12:10] [world] The Player <Enderlava> has placed DIRT_PATH at X= 1, Y= 62, Z= -291
[2023-07-11 13:12:10] [world] The Player <Enderlava> has placed DIRT_PATH at X= 0, Y= 62, Z= -291
[2023-07-11 13:12:11] [world] The Player <Enderlava> has placed DIRT_PATH at X= -1, Y= 62, Z= -291
[2023-07-11 13:12:12] [world] The Player <Enderlava> has placed DIRT_PATH at X= -2, Y= 62, Z= -291
[2023-07-11 13:12:12] [world] The Player <Enderlava> has placed DIRT_PATH at X= -3, Y= 62, Z= -291
[2023-07-11 13:12:12] [world] The Player <Enderlava> has placed DIRT_PATH at X= -4, Y= 62, Z= -291
[2023-07-11 13:12:13] [world] The Player <Enderlava> has placed DIRT_PATH at X= -5, Y= 62, Z= -291
[2023-07-11 13:12:14] [world] The Player <Enderlava> has placed DIRT_PATH at X= -5, Y= 62, Z= -290
[2023-07-11 13:12:14] [world] The Player <Enderlava> has placed DIRT_PATH at X= -4, Y= 62, Z= -290
[2023-07-11 13:12:14] [world] The Player <Enderlava> has placed DIRT_PATH at X= -3, Y= 62, Z= -290
[2023-07-11 13:12:14] [world] The Player <Enderlava> has placed DIRT_PATH at X= -2, Y= 62, Z= -290
[2023-07-11 13:12:14] [world] The Player <Enderlava> has placed DIRT_PATH at X= -1, Y= 62, Z= -290
[2023-07-11 13:12:15] [world] The Player <Enderlava> has placed DIRT_PATH at X= 0, Y= 62, Z= -290
[2023-07-11 13:12:15] [world] The Player <Enderlava> has placed DIRT_PATH at X= 1, Y= 62, Z= -290
[2023-07-11 13:12:15] [world] The Player <Enderlava> has placed DIRT_PATH at X= 2, Y= 62, Z= -290
[2023-07-11 13:12:15] [world] The Player <Enderlava> has placed DIRT_PATH at X= 3, Y= 62, Z= -290
[2023-07-11 13:12:15] [world] The Player <Enderlava> has placed DIRT_PATH at X= 4, Y= 62, Z= -290
[2023-07-11 13:12:16] [world] The Player <Enderlava> has placed DIRT_PATH at X= 5, Y= 62, Z= -290
[2023-07-11 13:12:21] [world] The Player <Enderlava> has placed GRASS_BLOCK at X= -4, Y= 62, Z= -289
[2023-07-11 13:12:21] [world] The Player <Enderlava> has placed GRASS_BLOCK at X= -3, Y= 62, Z= -289
[2023-07-11 13:12:21] [world] The Player <Enderlava> has placed GRASS_BLOCK at X= -4, Y= 62, Z= -287
[2023-07-11 13:12:22] [world] The Player <Enderlava> has placed GRASS_BLOCK at X= -4, Y= 62, Z= -285
[2023-07-11 13:12:22] [world] The Player <Enderlava> has placed GRASS_BLOCK at X= -4, Y= 62, Z= -284
[2023-07-11 13:12:22] [world] The Player <Enderlava> has placed GRASS_BLOCK at X= -4, Y= 62, Z= -283
[2023-07-11 13:12:23] [world] The Player <Enderlava> has placed DIRT_PATH at X= -4, Y= 62, Z= -282
[2023-07-11 13:12:24] [world] The Player <Enderlava> has placed DIRT_PATH at X= -5, Y= 62, Z= -281
[2023-07-11 13:12:25] [world] The Player <Enderlava> has placed DIRT_PATH at X= -4, Y= 62, Z= -281
[2023-07-11 13:12:26] [world] The Player <Enderlava> has placed DIRT_PATH at X= -3, Y= 62, Z= -281
[2023-07-11 13:12:27] [world] The Player <Enderlava> has placed DIRT_PATH at X= -2, Y= 62, Z= -281
[2023-07-11 13:12:28] [world] The Player <Enderlava> has placed DIRT_PATH at X= -2, Y= 62, Z= -282
[2023-07-11 13:12:29] [world] The Player <Enderlava> has placed DIRT_PATH at X= -1, Y= 62, Z= -281
[2023-07-11 13:12:29] [world] The Player <Enderlava> has placed DIRT_PATH at X= 1, Y= 62, Z= -281
[2023-07-11 13:12:29] [world] The Player <Enderlava> has placed DIRT_PATH at X= 1, Y= 62, Z= -282
[2023-07-11 13:12:29] [world] The Player <Enderlava> has placed DIRT_PATH at X= 3, Y= 62, Z= -281
[2023-07-11 13:12:30] [world] The Player <Enderlava> has placed DIRT_PATH at X= 4, Y= 62, Z= -281
[2023-07-11 13:12:30] [world] The Player <Enderlava> has placed DIRT_PATH at X= 7, Y= 62, Z= -281
[2023-07-11 13:12:30] [world] The Player <Enderlava> has placed DIRT_PATH at X= 7, Y= 62, Z= -282
[2023-07-11 13:12:31] [world] The Player <Enderlava> has placed DIRT_PATH at X= 5, Y= 62, Z= -281
[2023-07-11 13:12:31] [world] The Player <Enderlava> has placed DIRT_PATH at X= 5, Y= 62, Z= -282
[2023-07-11 13:12:31] [world] The Player <Enderlava> has placed DIRT_PATH at X= 6, Y= 62, Z= -281
[2023-07-11 13:12:32] [world] The Player <Enderlava> has placed DIRT_PATH at X= 6, Y= 62, Z= -282
[2023-07-11 13:12:32] [world] The Player <Enderlava> has placed DIRT_PATH at X= 2, Y= 62, Z= -281
[2023-07-11 13:12:33] [world] The Player <Enderlava> has placed DIRT_PATH at X= 2, Y= 62, Z= -282
[2023-07-11 13:12:33] [world] The Player <Enderlava> has placed DIRT_PATH at X= 3, Y= 62, Z= -282
[2023-07-11 13:12:33] [world] The Player <Enderlava> has placed DIRT_PATH at X= 4, Y= 62, Z= -282
[2023-07-11 13:12:35] [world] The Player <Enderlava> has placed DIRT_PATH at X= -3, Y= 62, Z= -283
[2023-07-11 13:12:39] [world] The Player <Enderlava> has placed GRASS_BLOCK at X= -1, Y= 62, Z= -282
[2023-07-11 13:12:39] [world] The Player <Enderlava> has placed GRASS_BLOCK at X= 0, Y= 62, Z= -282
[2023-07-11 13:12:39] [world] The Player <Enderlava> has placed GRASS_BLOCK at X= 0, Y= 62, Z= -281
[2023-07-11 13:12:40] [world] The Player <Enderlava> has placed GRASS_BLOCK at X= -1, Y= 62, Z= -283
[2023-07-11 13:12:41] [world] The Player <Enderlava> has placed GRASS_BLOCK at X= 0, Y= 62, Z= -283
[2023-07-11 13:12:41] [world] The Player <Enderlava> has placed GRASS_BLOCK at X= -2, Y= 62, Z= -283
