[2023-07-10 09:20:57] [world] The Player <Enderlava> has broke COBBLESTONE at X= -840, Y= 93, Z= -736
[2023-07-10 13:32:36] [world] The Player <wqe123420> has broke SPRUCE_LOG at X= -880, Y= 76, Z= -721
[2023-07-10 13:32:39] [world] The Player <wqe123420> has broke SPRUCE_LEAVES at X= -886, Y= 73, Z= -712
[2023-07-10 13:32:39] [world] The Player <wqe123420> has broke SPRUCE_LOG at X= -887, Y= 72, Z= -712
[2023-07-10 13:32:40] [world] The Player <wqe123420> has broke SPRUCE_LOG at X= -887, Y= 73, Z= -712
[2023-07-10 13:32:40] [world] The Player <wqe123420> has broke SPRUCE_LOG at X= -887, Y= 74, Z= -712
[2023-07-10 13:32:41] [world] The Player <wqe123420> has broke SPRUCE_LOG at X= -887, Y= 75, Z= -712
[2023-07-10 13:32:41] [world] The Player <wqe123420> has broke SPRUCE_LOG at X= -887, Y= 76, Z= -712
[2023-07-10 13:32:41] [world] The Player <wqe123420> has broke SPRUCE_LOG at X= -887, Y= 77, Z= -712
[2023-07-10 13:32:42] [world] The Player <wqe123420> has broke SPRUCE_LEAVES at X= -887, Y= 78, Z= -712
[2023-07-10 13:32:44] [world] The Player <wqe123420> has broke GRASS_BLOCK at X= -881, Y= 71, Z= -713
[2023-07-10 13:32:44] [world] The Player <wqe123420> has broke GRASS_BLOCK at X= -881, Y= 71, Z= -712
[2023-07-10 13:32:44] [world] The Player <wqe123420> has broke SPRUCE_LOG at X= -880, Y= 72, Z= -712
[2023-07-10 13:32:44] [world] The Player <wqe123420> has broke GRASS_BLOCK at X= -879, Y= 71, Z= -711
[2023-07-10 13:32:44] [world] The Player <wqe123420> has broke GRASS_BLOCK at X= -878, Y= 71, Z= -711
[2023-07-10 13:32:44] [world] The Player <wqe123420> has broke GRASS_BLOCK at X= -879, Y= 71, Z= -712
[2023-07-10 13:32:44] [world] The Player <wqe123420> has broke FERN at X= -878, Y= 72, Z= -713
[2023-07-10 13:32:44] [world] The Player <wqe123420> has broke SPRUCE_LOG at X= -880, Y= 73, Z= -712
[2023-07-10 13:32:45] [world] The Player <wqe123420> has broke SPRUCE_LOG at X= -880, Y= 74, Z= -712
[2023-07-10 13:32:45] [world] The Player <wqe123420> has broke SPRUCE_LOG at X= -880, Y= 75, Z= -712
[2023-07-10 13:32:46] [world] The Player <wqe123420> has broke SPRUCE_LOG at X= -880, Y= 76, Z= -712
[2023-07-10 13:32:46] [world] The Player <wqe123420> has broke SPRUCE_LOG at X= -880, Y= 77, Z= -712
[2023-07-10 13:32:46] [world] The Player <wqe123420> has broke SPRUCE_LOG at X= -880, Y= 78, Z= -712
[2023-07-10 13:32:49] [world] The Player <wqe123420> has broke SPRUCE_LOG at X= -880, Y= 79, Z= -712
[2023-07-10 13:33:08] [world] The Player <wqe123420> has broke AMETHYST_BLOCK at X= -828, Y= 20, Z= -765
[2023-07-10 13:33:09] [world] The Player <wqe123420> has broke AMETHYST_BLOCK at X= -828, Y= 20, Z= -766
[2023-07-10 13:33:09] [world] The Player <wqe123420> has broke AMETHYST_BLOCK at X= -828, Y= 19, Z= -766
[2023-07-10 13:33:09] [world] The Player <wqe123420> has broke AMETHYST_BLOCK at X= -829, Y= 20, Z= -766
[2023-07-10 13:33:10] [world] The Player <wqe123420> has broke AMETHYST_BLOCK at X= -828, Y= 21, Z= -767
[2023-07-10 13:33:10] [world] The Player <wqe123420> has broke AMETHYST_BLOCK at X= -828, Y= 21, Z= -768
[2023-07-10 13:33:56] [world] The Player <wqe123420> has broke GRASS_BLOCK at X= -860, Y= -60, Z= -767
[2023-07-10 13:33:56] [world] The Player <wqe123420> has broke DEEPSLATE at X= -860, Y= -60, Z= -769
[2023-07-10 13:34:05] [world] The Player <wqe123420> has broke DEEPSLATE at X= -836, Y= -61, Z= -747
[2023-07-10 13:39:10] [world] The Player <wqe123420> has broke DEEPSLATE at X= -622, Y= -40, Z= -679
[2023-07-10 13:39:11] [world] The Player <wqe123420> has broke DEEPSLATE_DIAMOND_ORE at X= -623, Y= -39, Z= -679
[2023-07-10 13:39:11] [world] The Player <wqe123420> has broke DEEPSLATE_DIAMOND_ORE at X= -623, Y= -39, Z= -680
[2023-07-10 13:39:12] [world] The Player <wqe123420> has broke DEEPSLATE at X= -623, Y= -40, Z= -680
[2023-07-10 13:39:12] [world] The Player <wqe123420> has broke DEEPSLATE at X= -622, Y= -40, Z= -680
[2023-07-10 13:39:13] [world] The Player <wqe123420> has broke DEEPSLATE at X= -623, Y= -41, Z= -680
[2023-07-10 13:39:13] [world] The Player <wqe123420> has broke DEEPSLATE_DIAMOND_ORE at X= -622, Y= -39, Z= -680
[2023-07-10 13:39:14] [world] The Player <wqe123420> has broke DEEPSLATE at X= -622, Y= -41, Z= -680
[2023-07-10 13:39:14] [world] The Player <wqe123420> has broke DEEPSLATE at X= -622, Y= -41, Z= -681
[2023-07-10 13:39:15] [world] The Player <wqe123420> has broke DEEPSLATE at X= -622, Y= -42, Z= -680
[2023-07-10 13:39:44] [world] The Player <wqe123420> has broke COBBLESTONE at X= -687, Y= -41, Z= -678
[2023-07-10 13:39:53] [world] The Player <wqe123420> has broke SPAWNER at X= -691, Y= -41, Z= -677
[2023-07-10 13:40:05] [world] The Player <wqe123420> has broke DEEPSLATE at X= -686, Y= -39, Z= -680
[2023-07-10 13:41:09] [world] The Player <wqe123420> has broke GRAVEL at X= -673, Y= 40, Z= -819
[2023-07-10 13:41:09] [world] The Player <wqe123420> has broke STONE at X= -672, Y= 41, Z= -819
[2023-07-10 13:41:09] [world] The Player <wqe123420> has broke STONE at X= -671, Y= 40, Z= -818
[2023-07-10 13:41:10] [world] The Player <wqe123420> has broke STONE at X= -672, Y= 40, Z= -817
[2023-07-10 13:41:10] [world] The Player <wqe123420> has broke STONE at X= -673, Y= 39, Z= -816
[2023-07-10 13:41:11] [world] The Player <wqe123420> has broke STONE at X= -672, Y= 39, Z= -817
[2023-07-10 13:41:26] [world] The Player <wqe123420> has broke DIORITE at X= -652, Y= 44, Z= -795
[2023-07-10 13:41:27] [world] The Player <wqe123420> has broke DIORITE at X= -652, Y= 45, Z= -795
[2023-07-10 13:41:28] [world] The Player <wqe123420> has broke DIORITE at X= -652, Y= 46, Z= -795
[2023-07-10 13:41:28] [world] The Player <wqe123420> has broke STONE at X= -652, Y= 47, Z= -795
[2023-07-10 13:41:29] [world] The Player <wqe123420> has broke STONE at X= -652, Y= 48, Z= -795
[2023-07-10 13:41:30] [world] The Player <wqe123420> has broke STONE at X= -652, Y= 49, Z= -795
[2023-07-10 13:41:52] [world] The Player <wqe123420> has broke ANDESITE at X= -619, Y= 7, Z= -794
[2023-07-10 13:42:04] [world] The Player <wqe123420> has broke DEEPSLATE at X= -612, Y= -2, Z= -792
[2023-07-10 13:42:05] [world] The Player <wqe123420> has broke DEEPSLATE at X= -612, Y= -3, Z= -792
[2023-07-10 13:42:06] [world] The Player <wqe123420> has broke DEEPSLATE at X= -611, Y= -2, Z= -792
[2023-07-10 13:42:07] [world] The Player <wqe123420> has broke DEEPSLATE at X= -611, Y= -3, Z= -792
[2023-07-10 13:42:24] [world] The Player <wqe123420> has broke DEEPSLATE at X= -687, Y= -24, Z= -682
[2023-07-10 13:42:25] [world] The Player <wqe123420> has broke DEEPSLATE at X= -686, Y= -23, Z= -682
[2023-07-10 13:42:25] [world] The Player <wqe123420> has broke DEEPSLATE at X= -687, Y= -23, Z= -682
[2023-07-10 13:42:27] [world] The Player <wqe123420> has broke DEEPSLATE at X= -688, Y= -23, Z= -682
[2023-07-10 13:42:28] [world] The Player <wqe123420> has broke DEEPSLATE at X= -688, Y= -24, Z= -682
[2023-07-10 13:42:28] [world] The Player <wqe123420> has broke DEEPSLATE at X= -689, Y= -23, Z= -682
[2023-07-10 13:42:29] [world] The Player <wqe123420> has broke DEEPSLATE at X= -689, Y= -24, Z= -682
[2023-07-10 13:42:29] [world] The Player <wqe123420> has broke DEEPSLATE at X= -690, Y= -23, Z= -682
[2023-07-10 13:42:30] [world] The Player <wqe123420> has broke DEEPSLATE at X= -690, Y= -23, Z= -683
[2023-07-10 13:42:30] [world] The Player <wqe123420> has broke DEEPSLATE at X= -690, Y= -24, Z= -682
[2023-07-10 13:42:31] [world] The Player <wqe123420> has broke DEEPSLATE at X= -691, Y= -23, Z= -682
[2023-07-10 13:42:31] [world] The Player <wqe123420> has broke DEEPSLATE at X= -691, Y= -24, Z= -682
[2023-07-10 13:42:32] [world] The Player <wqe123420> has broke DEEPSLATE at X= -692, Y= -23, Z= -682
[2023-07-10 13:42:32] [world] The Player <wqe123420> has broke DEEPSLATE at X= -692, Y= -24, Z= -682
[2023-07-10 13:42:32] [world] The Player <wqe123420> has broke DEEPSLATE at X= -693, Y= -23, Z= -682
[2023-07-10 13:42:33] [world] The Player <wqe123420> has broke DEEPSLATE at X= -693, Y= -24, Z= -682
[2023-07-10 13:42:33] [world] The Player <wqe123420> has broke DEEPSLATE at X= -694, Y= -23, Z= -682
[2023-07-10 13:42:34] [world] The Player <wqe123420> has broke DEEPSLATE at X= -694, Y= -24, Z= -682
[2023-07-10 13:42:34] [world] The Player <wqe123420> has broke DEEPSLATE at X= -695, Y= -23, Z= -682
[2023-07-10 13:42:35] [world] The Player <wqe123420> has broke DEEPSLATE at X= -695, Y= -24, Z= -682
[2023-07-10 13:42:35] [world] The Player <wqe123420> has broke DEEPSLATE at X= -696, Y= -23, Z= -682
[2023-07-10 13:42:36] [world] The Player <wqe123420> has broke DEEPSLATE at X= -696, Y= -24, Z= -682
[2023-07-10 13:42:36] [world] The Player <wqe123420> has broke DEEPSLATE at X= -697, Y= -23, Z= -682
[2023-07-10 13:42:37] [world] The Player <wqe123420> has broke DEEPSLATE at X= -697, Y= -24, Z= -682
[2023-07-10 13:42:37] [world] The Player <wqe123420> has broke DEEPSLATE at X= -698, Y= -23, Z= -682
[2023-07-10 13:42:38] [world] The Player <wqe123420> has broke DEEPSLATE at X= -699, Y= -23, Z= -682
[2023-07-10 13:42:38] [world] The Player <wqe123420> has broke DEEPSLATE at X= -698, Y= -24, Z= -682
[2023-07-10 13:42:38] [world] The Player <wqe123420> has broke DEEPSLATE at X= -699, Y= -24, Z= -682
[2023-07-10 13:42:39] [world] The Player <wqe123420> has broke DEEPSLATE at X= -700, Y= -23, Z= -682
[2023-07-10 13:42:39] [world] The Player <wqe123420> has broke DEEPSLATE at X= -700, Y= -24, Z= -682
[2023-07-10 13:42:40] [world] The Player <wqe123420> has broke DEEPSLATE at X= -701, Y= -23, Z= -682
[2023-07-10 13:42:40] [world] The Player <wqe123420> has broke DEEPSLATE at X= -701, Y= -24, Z= -682
[2023-07-10 13:42:41] [world] The Player <wqe123420> has broke DEEPSLATE at X= -702, Y= -23, Z= -682
[2023-07-10 13:42:41] [world] The Player <wqe123420> has broke DEEPSLATE at X= -702, Y= -24, Z= -682
[2023-07-10 13:42:42] [world] The Player <wqe123420> has broke DEEPSLATE at X= -703, Y= -23, Z= -682
[2023-07-10 13:42:42] [world] The Player <wqe123420> has broke DEEPSLATE at X= -703, Y= -24, Z= -682
[2023-07-10 13:42:43] [world] The Player <wqe123420> has broke DEEPSLATE at X= -704, Y= -23, Z= -682
[2023-07-10 13:42:43] [world] The Player <wqe123420> has broke DEEPSLATE at X= -704, Y= -24, Z= -682
[2023-07-10 13:42:43] [world] The Player <wqe123420> has broke DEEPSLATE at X= -705, Y= -23, Z= -682
[2023-07-10 13:42:45] [world] The Player <wqe123420> has broke DEEPSLATE at X= -705, Y= -24, Z= -682
[2023-07-10 13:57:39] [world] The Player <wqe123420> has broke GRASS_BLOCK at X= 19, Y= 70, Z= -263
[2023-07-10 13:58:08] [world] The Player <wqe123420> has broke GRASS_BLOCK at X= 43, Y= 70, Z= -229
[2023-07-10 13:58:08] [world] The Player <wqe123420> has broke GRASS_BLOCK at X= 43, Y= 70, Z= -228
[2023-07-10 13:58:09] [world] The Player <wqe123420> has broke GRASS_BLOCK at X= 44, Y= 70, Z= -222
[2023-07-10 13:58:09] [world] The Player <wqe123420> has broke DIRT at X= 44, Y= 69, Z= -222
[2023-07-10 13:58:10] [world] The Player <wqe123420> has broke GRASS_BLOCK at X= 43, Y= 67, Z= -216
[2023-07-10 13:58:12] [world] The Player <wqe123420> has broke GRASS_BLOCK at X= 36, Y= 69, Z= -216
[2023-07-10 13:58:13] [world] The Player <wqe123420> has broke DIRT at X= 36, Y= 68, Z= -216
[2023-07-10 13:58:13] [world] The Player <wqe123420> has broke DIRT at X= 36, Y= 67, Z= -216
[2023-07-10 13:58:13] [world] The Player <wqe123420> has broke DIRT at X= 36, Y= 66, Z= -216
[2023-07-10 13:58:16] [world] The Player <wqe123420> has broke GRASS_BLOCK at X= 32, Y= 62, Z= -216
[2023-07-10 13:58:16] [world] The Player <wqe123420> has broke DIRT at X= 32, Y= 61, Z= -216
[2023-07-10 13:58:18] [world] The Player <wqe123420> has broke GRASS_BLOCK at X= 30, Y= 62, Z= -213
[2023-07-10 13:58:18] [world] The Player <wqe123420> has broke DIRT at X= 30, Y= 61, Z= -213
[2023-07-10 13:58:18] [world] The Player <wqe123420> has broke DIRT at X= 30, Y= 60, Z= -213
[2023-07-10 13:58:18] [world] The Player <wqe123420> has broke DIRT at X= 30, Y= 59, Z= -213
[2023-07-10 13:58:19] [world] The Player <wqe123420> has broke STONE at X= 30, Y= 58, Z= -213
[2023-07-10 13:58:25] [world] The Player <wqe123420> has broke DIRT_PATH at X= 29, Y= 62, Z= -213
[2023-07-10 13:58:28] [world] The Player <wqe123420> has broke DIRT at X= 29, Y= 61, Z= -213
[2023-07-10 13:58:58] [world] The Player <wqe123420> has broke DIRT_PATH at X= 29, Y= 66, Z= -219
[2023-07-10 13:59:02] [world] The Player <wqe123420> has broke GRASS at X= 20, Y= 70, Z= -226
[2023-07-10 13:59:02] [world] The Player <wqe123420> has broke GRASS at X= 19, Y= 70, Z= -226
[2023-07-10 14:00:51] [world] The Player <wqe123420> has broke GRASS_BLOCK at X= -42, Y= 74, Z= -220
[2023-07-10 14:08:00] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 136, Z= -50
[2023-07-10 14:09:10] [world_nether] The Player <wqe123420> has broke OAK_LEAVES at X= 8, Y= 136, Z= -50
[2023-07-10 14:09:13] [world_nether] The Player <Enderlava> has broke OAK_LOG at X= 7, Y= 134, Z= -47
[2023-07-10 14:09:16] [world_nether] The Player <Enderlava> has broke OAK_LOG at X= 7, Y= 134, Z= -47
[2023-07-10 14:09:16] [world_nether] The Player <Enderlava> has broke OAK_LOG at X= 7, Y= 134, Z= -47
[2023-07-10 14:09:17] [world_nether] The Player <wqe123420> has broke OAK_LEAVES at X= 8, Y= 136, Z= -48
[2023-07-10 14:09:17] [world_nether] The Player <wqe123420> has broke OAK_LEAVES at X= 8, Y= 135, Z= -48
[2023-07-10 14:09:22] [world_nether] The Player <Enderlava> has broke OAK_LOG at X= 7, Y= 134, Z= -47
[2023-07-10 14:09:27] [world_nether] The Player <Enderlava> has broke OAK_LOG at X= 7, Y= 134, Z= -47
[2023-07-10 14:09:32] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 136, Z= -47
[2023-07-10 14:09:32] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 136, Z= -46
[2023-07-10 14:09:32] [world_nether] The Player <Enderlava> has broke LADDER at X= 8, Y= 137, Z= -45
[2023-07-10 14:09:33] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 137, Z= -46
[2023-07-10 14:09:34] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 137, Z= -47
[2023-07-10 14:09:47] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 141, Z= -48
[2023-07-10 14:09:47] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 140, Z= -47
[2023-07-10 14:09:48] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 140, Z= -48
[2023-07-10 14:09:49] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 139, Z= -47
[2023-07-10 14:09:49] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 139, Z= -48
[2023-07-10 14:09:50] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 138, Z= -48
[2023-07-10 14:09:51] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 137, Z= -48
[2023-07-10 14:09:51] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 138, Z= -47
[2023-07-10 14:09:55] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 136, Z= -48
[2023-07-10 14:09:56] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 136, Z= -50
[2023-07-10 14:09:58] [world_nether] The Player <Enderlava> has broke OAK_LOG at X= 7, Y= 135, Z= -48
[2023-07-10 14:09:58] [world_nether] The Player <Enderlava> has broke STRIPPED_DARK_OAK_LOG at X= 7, Y= 136, Z= -48
[2023-07-10 14:10:02] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 138, Z= -46
[2023-07-10 14:10:02] [world_nether] The Player <Enderlava> has broke STRIPPED_DARK_OAK_LOG at X= 9, Y= 137, Z= -47
[2023-07-10 14:10:04] [world_nether] The Player <Enderlava> has broke STRIPPED_DARK_OAK_LOG at X= 9, Y= 136, Z= -48
[2023-07-10 14:10:04] [world_nether] The Player <Enderlava> has broke STRIPPED_DARK_OAK_LOG at X= 9, Y= 135, Z= -48
[2023-07-10 14:10:04] [world_nether] The Player <Enderlava> has broke STRIPPED_DARK_OAK_LOG at X= 9, Y= 135, Z= -47
[2023-07-10 14:10:05] [world_nether] The Player <Enderlava> has broke STRIPPED_DARK_OAK_LOG at X= 9, Y= 136, Z= -47
[2023-07-10 14:10:05] [world_nether] The Player <Enderlava> has broke STRIPPED_DARK_OAK_LOG at X= 9, Y= 135, Z= -46
[2023-07-10 14:10:06] [world_nether] The Player <Enderlava> has broke STRIPPED_DARK_OAK_LOG at X= 9, Y= 136, Z= -46
[2023-07-10 14:10:07] [world_nether] The Player <Enderlava> has broke STRIPPED_DARK_OAK_LOG at X= 9, Y= 137, Z= -48
[2023-07-10 14:10:07] [world_nether] The Player <Enderlava> has broke STRIPPED_DARK_OAK_LOG at X= 9, Y= 138, Z= -48
[2023-07-10 14:10:08] [world_nether] The Player <Enderlava> has broke STRIPPED_DARK_OAK_LOG at X= 9, Y= 138, Z= -47
[2023-07-10 14:10:09] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 9, Y= 139, Z= -48
[2023-07-10 14:10:10] [world_nether] The Player <Enderlava> has broke STRIPPED_DARK_OAK_LOG at X= 9, Y= 140, Z= -48
[2023-07-10 14:10:10] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 9, Y= 139, Z= -47
[2023-07-10 14:10:30] [world_nether] The Player <Enderlava> has broke OAK_LOG at X= 7, Y= 136, Z= -48
[2023-07-10 14:10:30] [world_nether] The Player <Enderlava> has broke OAK_LOG at X= 7, Y= 134, Z= -47
[2023-07-10 14:10:31] [world_nether] The Player <Enderlava> has broke OAK_LOG at X= 7, Y= 135, Z= -47
[2023-07-10 14:10:32] [world_nether] The Player <Enderlava> has broke OAK_LOG at X= 7, Y= 135, Z= -48
[2023-07-10 14:10:34] [world_nether] The Player <Enderlava> has broke STRIPPED_OAK_LOG at X= 8, Y= 133, Z= -47
[2023-07-10 14:10:54] [world_nether] The Player <Enderlava> has broke OAK_LOG at X= 7, Y= 134, Z= -47
[2023-07-10 14:10:55] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 135, Z= -46
[2023-07-10 14:10:55] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 135, Z= -47
[2023-07-10 14:11:00] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 136, Z= -47
[2023-07-10 14:11:00] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 136, Z= -46
[2023-07-10 14:11:01] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 137, Z= -46
[2023-07-10 14:11:01] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 137, Z= -47
[2023-07-10 14:11:14] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 7, Y= 135, Z= -47
[2023-07-10 14:11:24] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 7, Y= 134, Z= -47
[2023-07-10 14:11:25] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 135, Z= -47
[2023-07-10 14:11:26] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 135, Z= -46
[2023-07-10 14:11:27] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 7, Y= 135, Z= -47
[2023-07-10 14:11:31] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 136, Z= -46
[2023-07-10 14:11:31] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 136, Z= -47
[2023-07-10 14:11:32] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 137, Z= -46
[2023-07-10 14:11:33] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 138, Z= -46
[2023-07-10 14:11:40] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 141, Z= -48
[2023-07-10 14:11:41] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 140, Z= -48
[2023-07-10 14:11:42] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 139, Z= -48
[2023-07-10 14:11:42] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 138, Z= -48
[2023-07-10 14:11:43] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 7, Y= 138, Z= -48
[2023-07-10 14:11:44] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 137, Z= -48
[2023-07-10 14:11:45] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 137, Z= -47
[2023-07-10 14:11:45] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 138, Z= -47
[2023-07-10 14:11:47] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 135, Z= -48
[2023-07-10 14:11:50] [world_nether] The Player <Enderlava> has broke OAK_LOG at X= 7, Y= 135, Z= -48
[2023-07-10 14:11:58] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 135, Z= -46
[2023-07-10 14:11:59] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 136, Z= -46
[2023-07-10 14:11:59] [world_nether] The Player <Enderlava> has broke OAK_LEAVES at X= 8, Y= 137, Z= -46
[2023-07-10 14:12:55] [world_nether] The Player <wqe123420> has broke OAK_LOG at X= 19, Y= 133, Z= -47
[2023-07-10 14:12:56] [world_nether] The Player <wqe123420> has broke OAK_LOG at X= 18, Y= 133, Z= -47
[2023-07-10 14:12:58] [world_nether] The Player <wqe123420> has broke OAK_LOG at X= 17, Y= 133, Z= -47
[2023-07-10 14:12:59] [world_nether] The Player <wqe123420> has broke OAK_LOG at X= 16, Y= 133, Z= -47
[2023-07-10 14:13:00] [world_nether] The Player <wqe123420> has broke OAK_LOG at X= 15, Y= 133, Z= -47
[2023-07-10 14:13:01] [world_nether] The Player <wqe123420> has broke OAK_LOG at X= 14, Y= 133, Z= -47
[2023-07-10 14:13:02] [world_nether] The Player <wqe123420> has broke OAK_LOG at X= 13, Y= 133, Z= -47
[2023-07-10 14:34:24] [world] The Player <wqe123420> has broke BIRCH_LOG at X= 1013, Y= 67, Z= -2929
[2023-07-10 14:35:21] [world] The Player <wqe123420> has broke GRASS_BLOCK at X= 1086, Y= 66, Z= -3009
[2023-07-10 14:35:21] [world] The Player <wqe123420> has broke GRASS_BLOCK at X= 1087, Y= 66, Z= -3009
[2023-07-10 14:35:23] [world] The Player <wqe123420> has broke GRASS_BLOCK at X= 1087, Y= 66, Z= -3014
[2023-07-10 14:35:57] [world] The Player <wqe123420> has broke GRASS_BLOCK at X= 1012, Y= 65, Z= -3055
[2023-07-10 14:35:57] [world] The Player <wqe123420> has broke GRASS_BLOCK at X= 1013, Y= 65, Z= -3056
[2023-07-10 14:36:20] [world] The Player <wqe123420> has broke CLAY at X= 992, Y= 58, Z= -3059
[2023-07-10 14:36:21] [world] The Player <wqe123420> has broke GRAVEL at X= 992, Y= 57, Z= -3059
[2023-07-10 14:36:22] [world] The Player <wqe123420> has broke GRAVEL at X= 992, Y= 56, Z= -3059
[2023-07-10 14:36:22] [world] The Player <wqe123420> has broke GRAVEL at X= 992, Y= 55, Z= -3059
[2023-07-10 14:36:25] [world] The Player <wqe123420> has broke GRANITE at X= 992, Y= 54, Z= -3059
[2023-07-10 14:36:26] [world] The Player <wqe123420> has broke GRANITE at X= 992, Y= 53, Z= -3059
[2023-07-10 14:36:26] [world] The Player <wqe123420> has broke STONE at X= 992, Y= 53, Z= -3060
[2023-07-10 14:36:27] [world] The Player <wqe123420> has broke STONE at X= 992, Y= 54, Z= -3060
[2023-07-10 14:36:27] [world] The Player <wqe123420> has broke STONE at X= 992, Y= 52, Z= -3060
[2023-07-10 14:36:28] [world] The Player <wqe123420> has broke GRAVEL at X= 992, Y= 54, Z= -3060
[2023-07-10 14:36:29] [world] The Player <wqe123420> has broke GRAVEL at X= 992, Y= 53, Z= -3060
[2023-07-10 14:36:29] [world] The Player <wqe123420> has broke STONE at X= 992, Y= 53, Z= -3061
[2023-07-10 14:36:30] [world] The Player <wqe123420> has broke GRAVEL at X= 992, Y= 52, Z= -3060
[2023-07-10 14:36:30] [world] The Player <wqe123420> has broke STONE at X= 992, Y= 51, Z= -3060
[2023-07-10 14:36:31] [world] The Player <wqe123420> has broke STONE at X= 992, Y= 50, Z= -3060
[2023-07-10 14:36:32] [world] The Player <wqe123420> has broke STONE at X= 992, Y= 52, Z= -3061
[2023-07-10 14:36:33] [world] The Player <wqe123420> has broke GRAVEL at X= 991, Y= 55, Z= -3060
[2023-07-10 14:36:35] [world] The Player <wqe123420> has broke STONE at X= 991, Y= 51, Z= -3060
[2023-07-10 14:36:36] [world] The Player <wqe123420> has broke STONE at X= 991, Y= 50, Z= -3060
[2023-07-10 14:36:36] [world] The Player <wqe123420> has broke STONE at X= 991, Y= 49, Z= -3060
[2023-07-10 14:36:37] [world] The Player <wqe123420> has broke STONE at X= 991, Y= 48, Z= -3060
[2023-07-10 14:36:38] [world] The Player <wqe123420> has broke STONE at X= 991, Y= 47, Z= -3060
[2023-07-10 14:36:39] [world] The Player <wqe123420> has broke STONE at X= 991, Y= 46, Z= -3060
[2023-07-10 14:36:41] [world] The Player <wqe123420> has broke STONE at X= 992, Y= 47, Z= -3060
[2023-07-10 14:36:41] [world] The Player <wqe123420> has broke STONE at X= 992, Y= 46, Z= -3060
[2023-07-10 14:36:42] [world] The Player <wqe123420> has broke STONE at X= 992, Y= 45, Z= -3060
[2023-07-10 14:36:43] [world] The Player <wqe123420> has broke STONE at X= 992, Y= 47, Z= -3059
[2023-07-10 14:36:44] [world] The Player <wqe123420> has broke STONE at X= 992, Y= 46, Z= -3059
[2023-07-10 14:36:45] [world] The Player <wqe123420> has broke DIORITE at X= 992, Y= 47, Z= -3058
[2023-07-10 14:36:45] [world] The Player <wqe123420> has broke STONE at X= 992, Y= 46, Z= -3058
