[2023-07-11 08:50:22] [world] [07031eee-c0d3-4ed4-8fa9-6f8ea128abba] The Player <Enderlava> has slain Pillager at X= 1170, Y= 80, Z= -476
[2023-07-11 17:24:32] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-11 17:24:32] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:32] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:32] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:32] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:32] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:33] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-11 17:24:33] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-11 17:24:33] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain §27级§f精英§5末影人 at X= 331, Y= 1, Z= 8
[2023-07-11 17:24:33] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:33] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:33] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-11 17:24:33] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:33] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:33] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:33] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:34] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-11 17:24:34] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-11 17:24:34] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:34] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-11 17:24:34] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 2, Z= 6
[2023-07-11 17:24:34] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:34] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:34] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 0, Z= 6
[2023-07-11 17:24:34] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-11 17:24:35] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain §26级§f精英§5末影人 at X= 332, Y= 2, Z= 6
[2023-07-11 17:24:35] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:35] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-11 17:24:35] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-11 17:24:35] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:35] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:36] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:36] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:36] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:36] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:36] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-11 17:24:36] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-11 17:24:36] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:36] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 6
[2023-07-11 17:24:36] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:37] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-11 17:24:37] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:37] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:37] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-11 17:24:37] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-11 17:24:37] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-11 17:24:38] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:38] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:38] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:38] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-11 17:24:38] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-11 17:24:38] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 0, Z= 8
[2023-07-11 17:24:38] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-11 17:24:39] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:39] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-11 17:24:39] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-11 17:24:39] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-11 17:24:39] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:39] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-11 17:24:39] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-11 17:24:40] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 0, Z= 7
[2023-07-11 17:24:41] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:41] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-11 17:24:42] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 0, Z= 8
[2023-07-11 17:24:42] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-11 17:24:42] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:42] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-11 17:24:42] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:42] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:42] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:42] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:42] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:43] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:43] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:43] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:43] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-11 17:24:44] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:44] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-11 17:24:44] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:44] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-11 17:24:44] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:44] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:44] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-11 17:24:44] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 6
[2023-07-11 17:24:44] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 2, Z= 7
[2023-07-11 17:24:44] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-11 17:24:44] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-11 17:24:44] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-11 17:24:44] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:44] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-11 17:24:45] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-11 17:24:45] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:45] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-11 17:24:45] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:45] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-11 17:24:45] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-11 17:24:45] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:45] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:46] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain §29级§f精英§5末影人 at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:46] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-11 17:24:46] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:46] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-11 17:24:46] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-11 17:24:46] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-11 17:24:46] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 6
[2023-07-11 17:24:46] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:46] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:46] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-11 17:24:47] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:47] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain §29级§f精英§5末影人 at X= 332, Y= 1, Z= 7
[2023-07-11 17:24:47] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain §27级§f精英§5末影人 at X= 332, Y= 1, Z= 7
[2023-07-11 17:24:47] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-11 17:24:47] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:47] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-11 17:24:47] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-11 17:24:47] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:47] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:47] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:47] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:47] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-11 17:24:47] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:47] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:47] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-11 17:24:47] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 6
[2023-07-11 17:24:48] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:48] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:48] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:48] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-11 17:24:49] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain §210级§f精英§5末影人 at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:49] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:49] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:50] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:50] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:50] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:50] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-11 17:24:50] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:50] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:50] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:51] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:51] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:51] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-11 17:24:51] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:51] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-11 17:24:52] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:52] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 0, Z= 8
[2023-07-11 17:24:52] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-11 17:24:52] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-11 17:24:52] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-11 17:24:52] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:52] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:52] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-11 17:24:53] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain §27级§f精英§5末影人 at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:53] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 7
[2023-07-11 17:24:53] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:53] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:53] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-11 17:24:53] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:53] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 6
[2023-07-11 17:24:53] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:53] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-11 17:24:53] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:54] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
[2023-07-11 17:24:54] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:54] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 7
[2023-07-11 17:24:54] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 332, Y= 1, Z= 8
[2023-07-11 17:24:54] [world_the_end] [c044cd4d-b2f0-493d-9457-42ab7216df39] The Player <Funget114514> has slain Enderman at X= 331, Y= 1, Z= 8
